Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4YhSKBLzwCHt26wvDUsVTz,"6mRDRKsNautYuxybddnvgg,5n5iBDC9dOljWGwj7BrdZt","A Dream in Static (feat. Daniel Tompkins)","A Dream in Static","Earthside,Daniel Tompkins",2015-10-23,455720,33,spotify:user:chiara_visca,2022-06-07T12:18:15Z,"djent",0.418,0.905,5,-6.181,1,0.0746,0.000239,0.13,0.0413,0.255,179.994,3
791cAIPvYye9BhhU08uvv2,"4IzmDCzlwnl81Q2rwskK3g","Who Are We","Disorientated","Arkentype",2015-11-13,277000,3,spotify:user:chiara_visca,2022-06-13T10:50:46Z,"prog metal",0.498,0.905,5,-6.524,1,0.0583,0.00514,0.117,0.0908,0.0381,116.033,4
22iNrf3mJgPAsj7orcuql2,"4IzmDCzlwnl81Q2rwskK3g","Disorientated","Disorientated","Arkentype",2015-11-13,205000,3,spotify:user:chiara_visca,2022-06-13T10:50:50Z,"prog metal",0.513,0.803,1,-5.353,1,0.041,0.00827,0.106,0.369,0.192,132.015,4
3Svj8Cx2IXBXzgnrb736Ts,"5n2DpwrU6oIeY4FSjutajK","I. Fragmented","Immersed in Lucidity","Orynthia",2017-05-19,325709,0,spotify:user:chiara_visca,2022-06-13T10:51:14Z,"scottish metal",0.213,0.907,10,-11.127,1,0.0951,0.0000591,0.0682,0.112,0.128,165.283,3
65LO1cnxlpFqH2G5uBXLqj,"5n2DpwrU6oIeY4FSjutajK","II. Desperation","Immersed in Lucidity","Orynthia",2017-05-19,100103,0,spotify:user:chiara_visca,2022-06-13T10:51:14Z,"scottish metal",0.518,0.838,3,-10.902,1,0.0392,0.000137,0.15,0.226,0.148,134.959,4
7Cz4kfAHOsmiiIHRwLzp44,"5n2DpwrU6oIeY4FSjutajK","III. Eidolon","Immersed in Lucidity","Orynthia",2017-05-19,383222,0,spotify:user:chiara_visca,2022-06-13T10:51:14Z,"scottish metal",0.352,0.745,9,-11.386,1,0.0529,0.0000877,0.0397,0.12,0.366,120.037,3
2s8whxBKD3yg5IbFdPMZ0I,"5n2DpwrU6oIeY4FSjutajK","IV. Kismet","Immersed in Lucidity","Orynthia",2017-05-19,294816,0,spotify:user:chiara_visca,2022-06-13T10:51:14Z,"scottish metal",0.197,0.846,1,-11.266,0,0.0689,0.0000573,0.0413,0.31,0.221,169.875,4
3Iy73FTtzF2hO4kQRZAlfH,"5n2DpwrU6oIeY4FSjutajK","V. Aspiration","Immersed in Lucidity","Orynthia",2017-05-19,156126,0,spotify:user:chiara_visca,2022-06-13T10:51:14Z,"scottish metal",0.419,0.936,6,-10.568,1,0.0617,0.00000511,0.318,0.111,0.219,134.987,4
7a0lsYzYQVJFrYXyJwEugp,"014v7wyYEzOsxoWbiqXFOA","Misguided","Chain Reaction","Distorted Harmony",2014-07-09,513586,32,spotify:user:chiara_visca,2022-06-13T18:54:26Z,"israeli metal",0.497,0.938,4,-7.476,0,0.0496,0.0012,0.0169,0.409,0.327,109.027,4
0J1CIpL8IuUf0OyijwkMFj,"2SRIVGDkdqQnrQdaXxDkJt","Cockroach King","The Mountain","Haken",2013-09-17,494573,45,spotify:user:chiara_visca,2022-06-13T18:54:57Z,"jazz metal,neo classical metal,neo-progressive,progressive metal,symphonic rock",0.546,0.633,6,-6.287,0,0.0309,0.0366,0.000127,0.478,0.426,170.148,4
